unique_id|game_id|play_id|week|x_1|y_1|x_2|y_2|event|play_description|quarter|down|yards_to_go|possession_team|yardline_side|yardline_number|game_clock|absolute_yardline_number|pass_result|offense_play_result|play_result
2018111500_3757|2018111500|3757|11|85.28|27.23|77.77|23.53|tackle|(5:03) (Shotgun) A.Rodgers pass short left to M.Valdes-Scantling to GB 33 for 8 yards (A.Calitro).|4|2|10|GB|GB|25|05:03:00|85|C|8|8
2018111500_3782|2018111500|3782|11|76.93|23.56|77.19|39.82|pass_outcome_incomplete|(4:23) (Shotgun) A.Rodgers pass incomplete short right to M.Valdes-Scantling.|4|3|2|GB|GB|33|04:23:00|77|I|0|0
2018111500_706|2018111500|706|11|85.33|26.41|75.4|6.42|tackle|(6:00) A.Rodgers pass short left to D.Adams to GB 35 for 10 yards (T.Flowers; B.Mingo).|1|1|10|GB|GB|25|06:00:00|35|C|10|10
2018111500_753|2018111500|753|11|75.69|29.46|67.01|53.7|out_of_bounds|(4:35) (Shotgun) A.Rodgers pass short right to L.Kendricks pushed ob at GB 43 for 9 yards (F.Clark).|1|2|11|GB|GB|34|04:35:00|44|C|9|9
2018111500_812|2018111500|812|11|64.37|23.66|53.1|54.44|pass_outcome_incomplete|(3:28) A.Rodgers pass incomplete short right.|1|1|10|GB|GB|46|03:28:00|56|I|0|0
2018111500_834|2018111500|834|11|64.43|23.57|10.07|38.79|touchdown|(3:21) A.Rodgers pass deep right to R.Tonyan for 54 yards, TOUCHDOWN.|1|2|10|GB|GB|46|03:21:00|56|C|54|54
2018111500_90|2018111500|90|11|39.12|29.79|26.06|0.18|out_of_bounds|(14:53) A.Rodgers pass short left to J.Graham pushed ob at SEA 16 for 13 yards (B.Mingo).|1|1|10|GB|SEA|29|14:53:00|81|C|13|13
2018112510_1242|2018112510|1242|12|86.04|23.68|58.77|30.34|pass_outcome_incomplete|(11:01) A.Rodgers pass incomplete deep middle to J.Graham (J.Kearse).|2|1|10|GB|GB|25|11:01:00|35|I|0|0
2018112510_1286|2018112510|1286|12|81.02|25.38|80.74|30.9|qb_sack|(10:10) (Shotgun) A.Rodgers sacked at GB 29 for -1 yards (T.Johnson).|2|3|5|GB|GB|30|10:10:00|40|S|-1|-1
2018112510_1519|2018112510|1519|12|73.48|23.33|56.97|-1.6|out_of_bounds|(4:35) (Shotgun) A.Rodgers pass short left to E.St. Brown pushed ob at MIN 47 for 15 yards (T.Waynes).|2|1|10|GB|GB|38|04:35:00|48|C|15|15
2018112510_1550|2018112510|1550|12|57.19|23.51|34.98|-3.59|pass_outcome_incomplete|(4:06) A.Rodgers pass incomplete deep left to J.Graham [E.Griffen].|2|1|10|GB|MIN|47|04:06:00|63|I|0|0
2018112510_1638|2018112510|1638|12|51.98|29.25|43.02|-4.19|pass_outcome_incomplete|(3:10) (Shotgun) A.Rodgers pass incomplete short left to A.Jones.|2|3|4|GB|MIN|41|03:10:00|69|I|0|0
2018112510_2206|2018112510|2206|12|81.99|29.46|70.8|-0.64|out_of_bounds|(14:16) (Shotgun) A.Rodgers pass short left to A.Jones pushed ob at GB 39 for 10 yards (M.Alexander).|3|2|6|GB|GB|29|14:16:00|39|C|10|10
2018112510_2275|2018112510|2275|12|60.21|29.75|57.33|16.04|tackle|(12:29) A.Rodgers pass short left to D.Adams to MIN 47 for 3 yards (X.Rhodes; M.Alexander).|3|1|10|GB|NA|50|12:29:00|60|C|3|3
2018112510_2300|2018112510|2300|12|58.9|23.6|55.97|2.43|pass_outcome_incomplete|(11:51) (Shotgun) A.Rodgers pass incomplete short left to A.Jones. GB-L.Taylor was injured during the play.|3|2|7|GB|MIN|47|11:51:00|63|I|0|0
2018112510_2329|2018112510|2329|12|57.41|23.32|19.8|1.72|pass_outcome_incomplete|(11:44) (Shotgun) A.Rodgers pass incomplete deep left to D.Adams.|3|3|7|GB|MIN|47|11:44:00|63|I|0|0
2018112510_237|2018112510|237|12|79.62|29.98|66.87|-0.09|pass_outcome_incomplete|(11:30) (No Huddle, Shotgun) A.Rodgers pass incomplete short left to D.Adams.|1|3|8|GB|GB|31|11:30:00|79|I|0|0
2018112510_2498|2018112510|2498|12|71.35|29.13|67.03|13.86|tackle|(9:12) A.Rodgers pass short left to A.Jones to GB 43 for 3 yards (X.Rhodes).|3|2|5|GB|GB|40|09:12:00|50|C|3|3
2018112510_2792|2018112510|2792|12|83.05|23.6|82.73|42.55|pass_outcome_incomplete|(2:47) A.Rodgers pass incomplete short right.|3|2|8|GB|GB|27|02:47:00|37|I|0|0
2018112510_2837|2018112510|2837|12|89.91|23.44|97.03|20.18|qb_sack|(2:42) (Shotgun) A.Rodgers sacked at GB 13 for -9 yards (S.Richardson).|3|3|13|GB|GB|22|02:42:00|32|S|-9|-9
2018112510_3029|2018112510|3029|12|85.99|23.36|82.25|50.98|tackle|(:27) (Shotgun) A.Rodgers pass short right to L.Kendricks to GB 31 for 6 yards (T.Waynes).|3|1|10|GB|GB|25|00:27:00|35|C|6|6
2018112510_3093|2018112510|3093|12|72.19|30|48.98|0.79|pass_outcome_incomplete|(14:16) A.Rodgers pass incomplete deep left to E.St. Brown.|4|1|10|GB|GB|38|14:16:00|72|I|0|0
2018112510_3137|2018112510|3137|12|67.32|24.74|74.12|27.25|qb_sack|(13:35) (Shotgun) A.Rodgers sacked at GB 37 for -7 yards (S.Richardson).|4|3|4|GB|GB|44|13:35:00|66|S|-7|-7
2018112510_3572|2018112510|3572|12|106.67|24.06|102.54|49.23|tackle|(4:51) (Shotgun) A.Rodgers pass short right to M.Valdes-Scantling to GB 10 for 3 yards (X.Rhodes).|4|1|10|GB|GB|7|04:51:00|103|C|3|3
2018112510_3597|2018112510|3597|12|101.36|29.96|74.59|25.94|tackle|(4:18) (No Huddle, Shotgun) A.Rodgers pass deep middle to J.Graham to GB 35 for 25 yards (A.Harris).|4|2|7|GB|GB|10|04:18:00|100|C|25|25
2018112510_3622|2018112510|3622|12|75.74|26.19|65.69|28.55|tackle|(3:56) (No Huddle, Shotgun) A.Rodgers pass short middle to J.Graham to GB 44 for 9 yards (A.Barr).|4|1|10|GB|GB|35|03:56:00|75|C|9|9
2018112510_3647|2018112510|3647|12|66.13|27.8|75.87|26.29|qb_sack|(3:31) (No Huddle, Shotgun) A.Rodgers sacked at GB 35 for -9 yards (E.Griffen).|4|2|1|GB|GB|44|03:31:00|66|S|-9|-9
2018112510_3667|2018112510|3667|12|75.21|26.61|39.68|53.49|out_of_bounds|(2:46) (No Huddle, Shotgun) A.Rodgers pass deep right to D.Adams pushed ob at MIN 29 for 36 yards (X.Rhodes). MIN-X.Rhodes was injured during the play.|4|3|10|GB|GB|35|02:46:00|75|C|36|36
2018112510_3695|2018112510|3695|12|39.98|29.87|29.64|54.42|out_of_bounds|(2:38) (Shotgun) A.Rodgers pass short right to D.Adams ran ob at MIN 20 for 9 yards.|4|1|10|GB|MIN|29|02:38:00|39|C|9|9
2018112510_3733|2018112510|3733|12|30.99|29.79|29.09|8.94|pass_outcome_incomplete|(2:33) (Shotgun) A.Rodgers pass incomplete short left to E.St. Brown.|4|2|1|GB|MIN|20|02:33:00|30|I|0|0
2018112510_3755|2018112510|3755|12|30.22|29.7|6.67|5.19|pass_outcome_incomplete|(2:30) (Shotgun) A.Rodgers pass incomplete deep left to D.Adams.|4|3|1|GB|MIN|20|02:30:00|30|I|0|0
2018112510_382|2018112510|382|12|78.14|23.91|68.01|46.87|pass_outcome_incomplete|(9:31) A.Rodgers pass incomplete short right to M.Valdes-Scantling (T.Waynes).|1|1|10|GB|GB|32|09:31:00|78|I|0|0
2018112510_426|2018112510|426|12|67.28|23.86|36.56|1.54|pass_outcome_incomplete|(8:52) A.Rodgers pass incomplete deep left to D.Adams. PENALTY on MIN-X.Rhodes, Defensive Pass Interference, 26 yards, enforced at GB 43 - No Play.|1|1|10|GB|GB|43|NA|NA|I|0|26
2018112510_481|2018112510|481|12|36.76|29.96|31.75|49.36|tackle|(8:07) (Shotgun) A.Rodgers pass short right to M.Lewis to MIN 22 for 4 yards (H.Smith).|1|2|5|GB|MIN|26|08:07:00|36|C|4|4
2018112510_550|2018112510|550|12|24.56|29.84|9.19|0.3|touchdown|(6:01) A.Rodgers pass short left to D.Adams for 15 yards, TOUCHDOWN.|1|2|7|GB|MIN|15|06:01:00|25|C|15|15
2018112510_786|2018112510|786|12|85.14|23.85|69.91|54.29|out_of_bounds|(2:53) A.Rodgers pass short right to E.St. Brown pushed ob at GB 40 for 15 yards (T.Waynes).|1|1|10|GB|GB|25|02:53:00|85|C|15|15
2018112510_817|2018112510|817|12|70.13|29.87|62.1|7.58|tackle|(2:19) A.Rodgers pass short left to L.Kendricks to GB 48 for 8 yards (J.Kearse; E.Kendricks).|1|1|10|GB|GB|40|02:19:00|70|C|8|8
2018112510_842|2018112510|842|12|62.18|24.11|43.89|48.61|tackle|(1:36) A.Rodgers pass deep right to E.St. Brown to MIN 29 for 23 yards (T.Waynes).|1|2|2|GB|GB|48|01:36:00|62|C|23|23
2018112510_889|2018112510|889|12|29.98|29.86|22.52|-0.77|out_of_bounds|(:04) A.Rodgers pass short left to D.Adams pushed ob at MIN 14 for 6 yards (X.Rhodes).|1|2|1|GB|MIN|20|00:04:00|30|C|6|6
2018112510_937|2018112510|937|12|24.11|23.51|16.36|43.43|tackle|(15:00) A.Rodgers pass short right to A.Jones to MIN 6 for 8 yards (S.Weatherly).|2|1|10|GB|MIN|14|15:00:00|96|C|8|8
2018120203_1034|2018120203|1034|13|33.02|23.77|0.95|26.22|pass_outcome_incomplete|(12:27) (Shotgun) A.Rodgers pass incomplete deep middle to J.Graham.|2|2|13|GB|ARI|22|12:27:00|32|I|0|0
2018120203_1056|2018120203|1056|13|32.64|23.81|23.15|41.58|tackle|(12:22) (Shotgun) A.Rodgers pass short right to R.Cobb to ARZ 13 for 9 yards (H.Reddick).|2|3|13|GB|ARI|22|12:22:00|32|C|9|9
2018120203_1081|2018120203|1081|13|23.13|29.8|-0.43|10.58|pass_outcome_touchdown|(11:35) (Shotgun) A.Rodgers pass short middle to D.Adams for 13 yards, TOUCHDOWN.|2|4|4|GB|ARI|13|11:35:00|23|C|13|13
2018120203_125|2018120203|125|13|77.77|23.33|70.98|42.73|tackle|(12:51) (Shotgun) A.Rodgers pass short right to A.Jones to GB 39 for 6 yards (Cha.Jones) [M.Golden].|1|1|10|GB|GB|33|12:51:00|43|C|6|6
2018120203_1567|2018120203|1567|13|79.19|23.67|72.3|49.99|pass_outcome_incomplete|(4:35) A.Rodgers pass incomplete short right to D.Adams (A.Bethea).|2|1|10|GB|GB|31|04:35:00|79|I|0|0
2018120203_1589|2018120203|1589|13|79.32|23.68|68.69|11.8|tackle|(4:27) (No Huddle, Shotgun) A.Rodgers pass short left to M.Valdes-Scantling to GB 42 for 11 yards (H.Reddick).|2|2|10|GB|GB|31|04:27:00|79|C|11|11
2018120203_1636|2018120203|1636|13|69.61|23.75|25.45|42.43|pass_outcome_incomplete|(3:18) (No Huddle, Shotgun) A.Rodgers pass incomplete deep right to D.Adams.|2|2|11|GB|GB|41|03:18:00|69|I|0|0
2018120203_1658|2018120203|1658|13|70.32|23.74|50.63|54.21|pass_outcome_incomplete|(3:12) (Shotgun) A.Rodgers pass incomplete short right to R.Cobb. PENALTY on ARZ-B.Baker, Defensive Pass Interference, 9 yards, enforced at GB 41 - No Play.|2|3|11|GB|GB|41|NA|NA|I|0|9
2018120203_1713|2018120203|1713|13|58.34|27.72|50.15|4.67|tackle|(2:37) (No Huddle, Shotgun) A.Rodgers pass short left to D.Adams to ARZ 40 for 8 yards (A.Bethea). ARZ-B.Baker was injured during the play.|2|2|8|GB|ARI|48|02:37:00|58|C|8|8
2018120203_172|2018120203|172|13|70.08|25.54|59.43|48.4|tackle|(11:36) (Shotgun) A.Rodgers pass short right to J.Graham to 50 for 10 yards (B.Baker).|1|3|3|GB|GB|40|11:36:00|50|C|10|10
2018120203_1781|2018120203|1781|13|46.23|23.75|35.39|15.37|tackle|(1:53) (Shotgun) A.Rodgers pass short left to J.Williams to ARZ 26 for 10 yards (G.Hodges, A.Bethea).|2|2|6|GB|ARI|36|01:53:00|46|C|10|10
2018120203_1806|2018120203|1806|13|36.74|23.67|31.89|12.57|tackle|(1:19) (No Huddle, Shotgun) A.Rodgers pass short left to J.Graham to ARZ 20 for 6 yards (A.Bethea).|2|1|10|GB|ARI|26|01:19:00|36|C|6|6
2018120203_1831|2018120203|1831|13|30.56|23.77|24.4|34.66|tackle|(:53) (No Huddle, Shotgun) A.Rodgers pass short right to J.Williams to ARZ 15 for 5 yards (G.Hodges).|2|2|4|GB|ARI|20|00:53:00|30|C|5|5
2018120203_1873|2018120203|1873|13|25.33|29.64|17.62|51.41|tackle|(:46) (Shotgun) A.Rodgers pass short right to D.Adams to ARZ 8 for 7 yards (L.Johnson) [Cha.Jones]. GB-D.Adams was injured during the play.|2|1|10|GB|ARI|15|00:46:00|25|C|7|7
2018120203_1918|2018120203|1918|13|17.87|29.75|24.72|27.44|qb_sack|(:34) (Shotgun) A.Rodgers sacked at ARZ 14 for -6 yards (Cha.Jones).|2|2|3|GB|ARI|8|00:34:00|18|S|-6|-6
2018120203_1955|2018120203|1955|13|24.91|27.51|13.41|-1.25|pass_outcome_incomplete|(:22) (Shotgun) A.Rodgers pass incomplete short left to R.Cobb.|2|3|9|GB|ARI|14|00:22:00|24|I|0|0
2018120203_197|2018120203|197|13|60.24|29.6|36.41|5.19|pass_outcome_incomplete|(10:55) A.Rodgers pass incomplete deep left to E.St. Brown (D.Amerson).|1|1|10|GB|NA|50|10:55:00|60|I|0|0
2018120203_219|2018120203|219|13|60.34|29.64|59.78|10.2|tackle|(10:50) (Shotgun) A.Rodgers pass short left to A.Jones to 50 for no gain (G.Hodges).|1|2|10|GB|NA|50|10:50:00|60|C|0|0
2018120203_2190|2018120203|2190|13|75.29|29.55|50.71|-2.22|pass_outcome_incomplete|(13:38) A.Rodgers pass incomplete deep left to D.Adams.|3|1|10|GB|GB|35|13:38:00|45|I|0|0
2018120203_2212|2018120203|2212|13|75.73|29.34|64.66|11.39|tackle|(13:32) (Shotgun) A.Rodgers pass short middle to J.Graham to GB 45 for 10 yards (D.Amerson).|3|2|10|GB|GB|35|13:32:00|45|C|10|10
2018120203_2281|2018120203|2281|13|63.17|29.48|42.24|49.57|pass_outcome_incomplete|(11:26) (Shotgun) A.Rodgers pass incomplete short right to M.Valdes-Scantling.|3|3|8|GB|GB|47|11:26:00|57|I|0|0
2018120203_2424|2018120203|2424|13|86.58|25.15|78.22|-1.05|out_of_bounds|(10:27) (Shotgun) A.Rodgers pass short left to J.Graham ran ob at GB 32 for 8 yards (H.Reddick).|3|1|10|GB|GB|24|10:27:00|34|C|8|8
2018120203_2455|2018120203|2455|13|78.73|23.44|74.68|-0.45|out_of_bounds|(10:02) (No Huddle, Shotgun) A.Rodgers pass short left to J.Graham pushed ob at GB 35 for 3 yards (D.Amerson).|3|2|2|GB|GB|32|10:02:00|42|C|3|3
2018120203_2486|2018120203|2486|13|75.24|23.51|72.41|41.85|pass_outcome_incomplete|(9:42) (No Huddle) A.Rodgers pass incomplete short right to R.Cobb.|3|1|10|GB|GB|35|09:42:00|45|I|0|0
2018120203_2508|2018120203|2508|13|75.55|23.58|69.89|39.59|tackle|(9:38) (Shotgun) A.Rodgers pass short right to R.Cobb to GB 42 for 7 yards (R.Gunter).|3|2|10|GB|GB|35|09:38:00|45|C|7|7
2018120203_2556|2018120203|2556|13|74.3|29.66|71.45|2.72|tackle|(8:35) (Shotgun) A.Rodgers pass short left to J.Graham to GB 38 for 1 yard (A.Bethea).|3|3|8|GB|GB|37|08:35:00|47|C|1|1
2018120203_2791|2018120203|2791|13|85.02|29.55|75.94|-0.27|tackle|(4:52) (No Huddle, Shotgun) A.Rodgers pass short left to M.Valdes-Scantling to GB 34 for 8 yards (D.Amerson).|3|2|9|GB|GB|26|04:52:00|36|C|8|8
2018120203_3055|2018120203|3055|13|74.24|23.75|63.33|55.15|pass_outcome_incomplete|(:34) A.Rodgers pass incomplete short right to J.Kumerow.|3|1|10|GB|GB|36|00:34:00|46|I|0|0
2018120203_3077|2018120203|3077|13|74.65|23.53|74.85|45.86|tackle|(:28) (Shotgun) A.Rodgers pass short right to J.Williams to GB 35 for -1 yards (B.Baker).|3|2|10|GB|GB|36|00:28:00|46|C|-1|-1
2018120203_3155|2018120203|3155|13|85.02|29.7|19.55|22.83|pass_outcome_incomplete|(14:31) (Shotgun) A.Rodgers pass incomplete deep middle.|4|3|21|GB|GB|25|14:31:00|85|I|0|0
2018120203_3426|2018120203|3426|13|105.62|23.76|100.77|21.55|tackle|(11:17) (Shotgun) A.Rodgers pass short middle to A.Jones to GB 11 for 6 yards (G.Hodges).|4|1|10|GB|GB|5|11:17:00|105|C|6|6
2018120203_3451|2018120203|3451|13|100.06|23.62|93.48|0.49|pass_outcome_incomplete|(10:42) (Shotgun) A.Rodgers pass incomplete short left to D.Adams.|4|2|4|GB|GB|11|10:42:00|99|I|0|0
2018120203_3473|2018120203|3473|13|99.14|23.79|87.87|-0.22|out_of_bounds|(10:38) (Shotgun) A.Rodgers pass short left to D.Adams pushed ob at GB 22 for 11 yards (G.Hodges).|4|3|4|GB|GB|11|10:38:00|99|C|11|11
2018120203_3526|2018120203|3526|13|68.2|29.53|70.13|49.4|tackle|(9:21) (Shotgun) A.Rodgers pass short right to J.Williams to GB 43 for no gain (H.Reddick).|4|1|10|GB|GB|43|09:21:00|67|C|0|0
2018120203_3552|2018120203|3552|13|67.47|29.79|54.19|54.53|out_of_bounds|(8:37) A.Rodgers pass short right to J.Kumerow ran ob at ARZ 46 for 11 yards (D.Amerson).|4|2|10|GB|GB|43|08:37:00|67|C|11|11
2018120203_3599|2018120203|3599|13|52.58|29.79|41.79|25.04|tackle|(7:16) (Shotgun) A.Rodgers pass short middle to D.Adams to ARZ 30 for 12 yards (G.Hodges).|4|2|6|GB|ARI|42|07:16:00|52|C|12|12
2018120203_3646|2018120203|3646|13|38.06|27.21|18.65|-0.95|out_of_bounds|(5:55) (Shotgun) A.Rodgers pass deep left to D.Adams ran ob at ARZ 8 for 19 yards.|4|2|7|GB|ARI|27|05:55:00|37|C|19|19
2018120203_4090|2018120203|4090|13|85.06|29.72|81.87|16.17|tackle|(1:41) (Shotgun) A.Rodgers pass short left to J.Graham to GB 30 for 5 yards (G.Hodges).|4|1|10|GB|GB|25|01:41:00|85|C|5|5
2018120203_4115|2018120203|4115|13|79.75|23.72|64.94|-3.68|pass_outcome_incomplete|(1:16) (No Huddle, Shotgun) A.Rodgers pass incomplete short left to M.Valdes-Scantling.|4|2|5|GB|GB|30|01:16:00|80|I|0|0
2018120203_4137|2018120203|4137|13|80.55|23.56|75.59|0.51|pass_outcome_incomplete|(1:13) (Shotgun) A.Rodgers pass incomplete short left to M.Valdes-Scantling.|4|3|5|GB|GB|30|01:13:00|80|I|0|0
2018120203_4177|2018120203|4177|13|80.36|23.73|72.46|17.64|tackle|(1:09) (Shotgun) A.Rodgers pass short middle to J.Graham to GB 37 for 7 yards (H.Reddick).|4|4|5|GB|GB|30|01:09:00|80|C|7|7
2018120203_4202|2018120203|4202|13|73.46|23.75|66.29|5.14|tackle|(:50) (No Huddle, Shotgun) A.Rodgers pass short left to D.Adams to GB 44 for 7 yards (A.Bethea).|4|1|10|GB|GB|37|00:50:00|73|C|7|7
2018120203_4228|2018120203|4228|13|66.83|23.73|60.55|-0.35|out_of_bounds|(:33) (No Huddle, Shotgun) A.Rodgers pass short left to R.Tonyan pushed ob at GB 49 for 5 yards (A.Bethea).|4|2|3|GB|GB|44|00:33:00|66|C|5|5
2018120203_4259|2018120203|4259|13|61.14|23.71|46.35|-1.85|pass_outcome_incomplete|(:30) (No Huddle, Shotgun) A.Rodgers pass incomplete short left to D.Adams.|4|1|10|GB|GB|49|00:30:00|61|I|0|0
2018120203_4303|2018120203|4303|13|50.18|29.76|44.89|54.8|pass_outcome_incomplete|(:19) (Shotgun) A.Rodgers pass incomplete short right to J.Graham.|4|1|10|GB|ARI|40|00:19:00|50|I|0|0
2018120203_4325|2018120203|4325|13|49.99|29.71|41.32|23.57|tackle|(:15) (No Huddle, Shotgun) A.Rodgers pass short middle to R.Cobb to ARZ 31 for 9 yards (T.Boston).|4|2|10|GB|ARI|40|00:15:00|50|C|9|9
2018120203_4367|2018120203|4367|13|41.39|23.77|-0.57|51.78|pass_outcome_incomplete|(:09) (Shotgun) A.Rodgers pass incomplete deep right to M.Valdes-Scantling.|4|3|1|GB|ARI|31|00:09:00|41|I|0|0
2018120203_478|2018120203|478|13|102.74|29.47|92.87|50.61|pass_outcome_incomplete|(5:54) (Shotgun) A.Rodgers pass incomplete short right to M.Valdes-Scantling.|1|1|10|GB|GB|8|05:54:00|18|I|0|0
2018120203_500|2018120203|500|13|103.02|29.69|87.62|22.43|pass_outcome_incomplete|(5:48) (No Huddle, Shotgun) A.Rodgers pass incomplete short middle to J.Graham.|1|2|10|GB|GB|8|05:48:00|18|I|0|0
2018120203_522|2018120203|522|13|102.72|29.6|98.18|54.58|out_of_bounds|(5:45) (Shotgun) A.Rodgers pass short right to A.Jones pushed ob at GB 12 for 4 yards (G.Hodges).|1|3|10|GB|GB|8|05:45:00|18|C|4|4
2018120203_820|2018120203|820|13|70.16|23.6|63.99|45.4|pass_outcome_incomplete|(15:00) A.Rodgers pass incomplete short right.|2|3|2|GB|GB|40|15:00:00|70|I|0|0
2018120203_987|2018120203|987|13|45.06|29.72|28.21|13.83|tackle|(13:42) (Shotgun) A.Rodgers pass short middle to D.Adams to ARZ 19 for 16 yards (B.Baker) [Cha.Jones].|2|1|10|GB|ARI|35|13:42:00|45|C|16|16
2018120903_1148|2018120903|1148|14|85.77|23.68|79.54|3.73|pass_outcome_incomplete|(13:47) (Shotgun) A.Rodgers pass incomplete short left to D.Adams (I.Oliver).|2|1|10|GB|GB|25|13:47:00|85|I|0|0
2018120903_1170|2018120903|1170|14|85.94|23.68|76.91|17.59|tackle|(13:44) (Shotgun) A.Rodgers pass short middle to J.Graham to GB 33 for 8 yards (I.Oliver).|2|2|10|GB|GB|25|13:44:00|85|C|8|8
2018120903_1239|2018120903|1239|14|70.02|23.64|44.35|-0.36|out_of_bounds|(11:54) (Shotgun) A.Rodgers pass deep left to D.Adams pushed ob at ATL 37 for 22 yards (I.Oliver).|2|2|9|GB|GB|41|11:54:00|69|C|22|22
2018120903_1292|2018120903|1292|14|43.63|29.69|37.04|54.73|out_of_bounds|(10:38) (Shotgun) A.Rodgers pass short right to M.Valdes-Scantling pushed ob at ATL 28 for 5 yards (D.Trufant).|2|2|6|GB|ATL|33|10:38:00|43|C|5|5
2018120903_1345|2018120903|1345|14|36.95|29.76|33.18|5.72|tackle|(9:23) (Shotgun) A.Rodgers pass short left to D.Adams to ATL 23 for 3 yards (B.Poole; I.Oliver).|2|1|10|GB|ATL|26|09:23:00|36|C|3|3
2018120903_1376|2018120903|1376|14|33|23.78|21.89|55.95|pass_outcome_incomplete|(8:36) A.Rodgers pass incomplete short right to E.St. Brown.|2|2|7|GB|ATL|23|08:36:00|33|I|0|0
2018120903_1398|2018120903|1398|14|33.73|23.77|44.56|26.18|qb_sack|(8:30) (Shotgun) A.Rodgers sacked at ATL 32 for -9 yards (D.Campbell).|2|3|7|GB|ATL|23|08:30:00|33|S|-9|-9
2018120903_1825|2018120903|1825|14|84.09|23.67|83.58|1.43|pass_outcome_incomplete|(2:18) (Shotgun) A.Rodgers pass incomplete short left to J.Williams (D.Jones).|2|1|10|GB|GB|27|02:18:00|83|I|0|0
2018120903_1847|2018120903|1847|14|84.06|23.6|81.8|54.3|tackle|(2:12) (Shotgun) A.Rodgers pass short right to R.Cobb pushed ob at GB 31 for 4 yards (D.Trufant).|2|2|10|GB|GB|27|02:12:00|83|C|4|4
2018120903_1938|2018120903|1938|14|59.14|23.69|56.85|48.83|tackle|(1:50) (Shotgun) A.Rodgers pass short right to R.Cobb to ATL 44 for 4 yards (I.Oliver).|2|1|10|GB|ATL|48|01:50:00|58|C|4|4
2018120903_1982|2018120903|1982|14|54.95|29.6|46.69|2.03|tackle|(1:23) (No Huddle, Shotgun) A.Rodgers pass short left to D.Adams to ATL 36 for 8 yards (B.Poole).|2|2|6|GB|ATL|44|01:23:00|54|C|8|8
2018120903_2015|2018120903|2015|14|47.25|23.55|59.3|19.2|qb_sack|(:51) (No Huddle, Shotgun) A.Rodgers sacked at ATL 48 for -12 yards (V.Beasley).|2|1|10|GB|ATL|36|00:51:00|46|S|-12|-12
2018120903_2113|2018120903|2113|14|37.17|23.82|40.19|31.79|qb_sack|(:26) (Shotgun) A.Rodgers sacked at ATL 30 for -3 yards (B.Irvin).|2|3|1|GB|ATL|27|00:26:00|37|S|-3|-3
2018120903_2275|2018120903|2275|14|60.5|29.52|31.84|56.26|pass_outcome_incomplete|(14:33) (Shotgun) A.Rodgers pass incomplete deep right to J.Graham. GB-J.McCray was injured during the play.  PENALTY on ATL-F.Oluokun, Defensive Holding, 5 yards, enforced at ATL 49 - No Play.|3|1|10|GB|ATL|49|NA|NA|I|0|5
2018120903_2312|2018120903|2312|14|54.3|29.62|40.42|30.8|tackle|(14:26) A.Rodgers pass short middle to A.Jones to ATL 30 for 14 yards (D.Campbell).|3|1|10|GB|ATL|44|14:26:00|66|C|14|14
2018120903_2359|2018120903|2359|14|40.34|29.49|37.6|54.97|pass_outcome_incomplete|(13:05) (Shotgun) A.Rodgers pass incomplete short right [D.Campbell]. PENALTY on ATL-D.Jones, Illegal Contact, 5 yards, enforced at ATL 29 - No Play.|3|2|9|GB|ATL|29|NA|NA|I|0|5
2018120903_2392|2018120903|2392|14|35.45|28.49|25.49|14.02|pass_outcome_incomplete|(12:58) (Shotgun) A.Rodgers pass incomplete short left to D.Adams.|3|1|10|GB|ATL|24|12:58:00|86|I|0|0
2018120903_2414|2018120903|2414|14|34.3|29.41|14.98|6.03|pass_outcome_incomplete|(12:55) A.Rodgers pass incomplete deep left to J.Graham.|3|2|10|GB|ATL|24|12:55:00|86|I|0|0
2018120903_2436|2018120903|2436|14|35.02|29.47|6.39|1.89|pass_outcome_touchdown|(12:49) (Shotgun) A.Rodgers pass deep left to R.Cobb for 24 yards, TOUCHDOWN.|3|3|10|GB|ATL|24|12:49:00|86|C|24|24
2018120903_2627|2018120903|2627|14|91.64|29.78|85.3|32.21|pass_outcome_incomplete|(9:48) (Shotgun) A.Rodgers pass incomplete short middle to J.Graham (D.Jones).|3|2|14|GB|GB|20|09:48:00|30|I|0|0
2018120903_2649|2018120903|2649|14|91.6|29.44|73.91|29.57|tackle|(9:44) (Shotgun) A.Rodgers pass deep middle to D.Adams to GB 36 for 16 yards (R.Alford).|3|3|14|GB|GB|20|09:44:00|30|C|16|16
2018120903_2674|2018120903|2674|14|75.1|29.16|76.78|8.5|tackle|(9:05) A.Rodgers pass short left to A.Jones to GB 35 for -1 yards (S.Neasman).|3|1|10|GB|GB|36|09:05:00|46|C|-1|-1
2018120903_2699|2018120903|2699|14|76.09|23.73|60.71|24.52|tackle|(8:23) (Shotgun) A.Rodgers pass short right to A.Jones to 50 for 15 yards (D.Kazee) [JA.Crawford].|3|2|11|GB|GB|35|08:23:00|45|C|15|15
2018120903_3060|2018120903|3060|14|92.97|29.73|68.58|-0.73|pass_outcome_incomplete|(3:47) (Shotgun) A.Rodgers pass incomplete deep left to D.Adams.|3|1|15|GB|GB|18|03:47:00|28|I|0|0
2018120903_3082|2018120903|3082|14|92.4|29.57|89.89|12.38|tackle|(3:43) A.Rodgers pass short left to R.Cobb to GB 21 for 3 yards (J.Richards).|3|2|15|GB|GB|18|03:43:00|28|C|3|3
